3.0
0.000000 0.345000 0.000000
0.308500 0.154300 0.000000
0.095340 0.154300 -0.293400
-0.249600 0.154300 -0.181400
-0.249600 0.154300 0.181400
0.095340 0.154300 0.293400
0.047590 0.341700 0.000000
0.094260 0.331800 0.000000
0.139100 0.315600 0.000000
0.181400 0.293400 0.000000
0.220100 0.265600 0.000000
0.254600 0.232700 0.000000
0.284300 0.195400 0.000000
0.014710 0.341700 -0.045260
0.029130 0.331800 -0.089650
0.043000 0.315600 -0.132300
0.056040 0.293400 -0.172500
0.068010 0.265600 -0.209300
0.078690 0.232700 -0.242200
0.087850 0.195400 -0.270400
-0.038500 0.341700 -0.027970
-0.076260 0.331800 -0.055410
-0.112600 0.315600 -0.081780
-0.146700 0.293400 -0.106600
-0.178100 0.265600 -0.129400
-0.206000 0.232700 -0.149700
-0.230000 0.195400 -0.167100
-0.038500 0.341700 0.027970
-0.076260 0.331800 0.055410
-0.112600 0.315600 0.081780
-0.146700 0.293400 0.106600
-0.178100 0.265600 0.129400
-0.206000 0.232700 0.149700
-0.230000 0.195400 0.167100
0.014710 0.341700 0.045260
0.029130 0.331800 0.089650
0.043000 0.315600 0.132300
0.056040 0.293400 0.172500
0.068010 0.265600 0.209300
0.078690 0.232700 0.242200
0.087860 0.195400 0.270400
0.299000 0.165900 -0.045260
0.283800 0.174500 -0.089650
0.263100 0.179600 -0.132300
0.237400 0.181400 -0.172500
0.207200 0.179600 -0.209300
0.173000 0.174500 -0.242200
0.135400 0.165900 -0.270400
0.049360 0.165900 -0.298400
0.002426 0.174500 -0.297600
-0.044550 0.179600 -0.291100
-0.090680 0.181400 -0.279100
-0.135100 0.179600 -0.261700
-0.176900 0.174500 -0.239300
-0.215300 0.165900 -0.212400
-0.268500 0.165900 -0.139100
-0.282300 0.174500 -0.094260
-0.290600 0.179600 -0.047590
-0.293400 0.181400 0.000000
-0.290600 0.179600 0.047590
-0.282300 0.174500 0.094260
-0.268500 0.165900 0.139100
-0.215300 0.165900 0.212400
-0.176900 0.174500 0.239300
-0.135100 0.179600 0.261700
-0.090680 0.181400 0.279100
-0.044550 0.179600 0.291100
0.002426 0.174500 0.297600
0.049360 0.165900 0.298400
0.135400 0.165900 0.270400
0.173000 0.174500 0.242200
0.207200 0.179600 0.209300
0.237400 0.181400 0.172500
0.263100 0.179600 0.132300
0.283800 0.174500 0.089650
0.299000 0.165900 0.045260
0.322800 0.118400 -0.027970
0.330900 0.080190 -0.055410
0.332700 0.040480 -0.081780
0.073150 0.118400 -0.315600
0.049560 0.080190 -0.331800
0.025020 0.040480 -0.341700
-0.277600 0.118400 -0.167100
-0.300300 0.080190 -0.149700
-0.317200 0.040480 -0.129400
-0.244700 0.118400 0.212400
-0.235100 0.080190 0.239300
-0.221100 0.040480 0.261700
0.126400 0.118400 0.298400
0.154900 0.080190 0.297600
0.180600 0.040480 0.291100
0.322800 0.118400 0.027970
0.330900 0.080190 0.055410
0.332700 0.040480 0.081780
0.126400 0.118400 -0.298400
0.154900 0.080190 -0.297600
0.180600 0.040480 -0.291100
-0.244700 0.118400 -0.212400
-0.235100 0.080190 -0.239300
-0.221100 0.040480 -0.261700
-0.277600 0.118400 0.167100
-0.300300 0.080190 0.149700
-0.317200 0.040480 0.129400
0.073150 0.118400 0.315600
0.049560 0.080190 0.331800
0.025020 0.040480 0.341700
0.062510 0.336200 -0.045420
0.109600 0.323900 -0.045650
0.077280 0.323900 -0.090130
0.155000 0.304700 -0.045900
0.124800 0.308500 -0.090680
0.091550 0.304700 -0.133200
0.197600 0.278900 -0.046110
0.170500 0.285700 -0.091130
0.139400 0.285700 -0.134000
0.104900 0.278900 -0.173700
0.236500 0.246800 -0.046170
0.213100 0.255400 -0.091300
0.185000 0.258300 -0.134400
0.152700 0.255400 -0.174500
0.117000 0.246800 -0.210700
0.270600 0.208900 -0.045930
0.251300 0.218100 -0.090910
0.226800 0.222700 -0.134000
0.197500 0.222700 -0.174300
0.164100 0.218100 -0.210900
0.127300 0.208900 -0.243200
-0.023880 0.336200 -0.073480
-0.009543 0.323900 -0.118300
-0.061840 0.323900 -0.101400
0.004237 0.304700 -0.161600
-0.047670 0.308500 -0.146700
-0.098410 0.304700 -0.128200
0.017220 0.278900 -0.202200
-0.033980 0.285700 -0.190300
-0.084380 0.285700 -0.174000
-0.132800 0.278900 -0.153500
0.029180 0.246800 -0.239200
-0.020970 0.255400 -0.230900
-0.070660 0.258300 -0.217500
-0.118800 0.255400 -0.199100
-0.164200 0.246800 -0.176400
0.039950 0.208900 -0.271600
-0.008795 0.218100 -0.267100
-0.057350 0.222700 -0.257100
-0.104700 0.222700 -0.241700
-0.149900 0.218100 -0.221300
-0.192000 0.208900 -0.196200
-0.077260 0.336200 0.000000
-0.115500 0.323900 -0.027490
-0.115500 0.323900 0.027490
-0.152400 0.304700 -0.053960
-0.154300 0.308500 0.000000
-0.152400 0.304700 0.053960
-0.187000 0.278900 -0.078860
-0.191500 0.285700 -0.026500
-0.191500 0.285700 0.026500
-0.187000 0.278900 0.078860
-0.218500 0.246800 -0.101700
-0.226100 0.255400 -0.051410
-0.228600 0.258300 0.000000
-0.226100 0.255400 0.051410
-0.218500 0.246800 0.101700
-0.246000 0.208900 -0.121900
-0.256800 0.218100 -0.074180
-0.262200 0.222700 -0.024900
-0.262200 0.222700 0.024900
-0.256800 0.218100 0.074180
-0.246000 0.208900 0.121900
-0.023880 0.336200 0.073480
-0.061840 0.323900 0.101400
-0.009543 0.323900 0.118300
-0.098410 0.304700 0.128200
-0.047670 0.308500 0.146700
0.004237 0.304700 0.161600
-0.132800 0.278900 0.153500
-0.084380 0.285700 0.174000
-0.033980 0.285700 0.190300
0.017220 0.278900 0.202200
-0.164200 0.246800 0.176400
-0.118800 0.255400 0.199100
-0.070660 0.258300 0.217500
-0.020970 0.255400 0.230900
0.029180 0.246800 0.239200
-0.192000 0.208900 0.196200
-0.149900 0.218100 0.221300
-0.104700 0.222700 0.241700
-0.057350 0.222700 0.257100
-0.008795 0.218100 0.267100
0.039950 0.208900 0.271600
0.062510 0.336200 0.045420
0.077280 0.323900 0.090130
0.109600 0.323900 0.045650
0.091550 0.304700 0.133200
0.124800 0.308500 0.090680
0.155000 0.304700 0.045900
0.104900 0.278900 0.173700
0.139400 0.285700 0.134000
0.170500 0.285700 0.091130
0.197600 0.278900 0.046110
0.117000 0.246800 0.210700
0.152700 0.255400 0.174500
0.185000 0.258300 0.134400
0.213100 0.255400 0.091300
0.236500 0.246800 0.046170
0.127300 0.208900 0.243200
0.164100 0.218100 0.210900
0.197500 0.222700 0.174300
0.226800 0.222700 0.134000
0.251300 0.218100 0.090910
0.270600 0.208900 0.045930
0.335300 0.081240 0.000000
0.341300 0.041540 0.027490
0.341300 0.041540 -0.027490
0.103600 0.081240 -0.318800
0.131600 0.041540 -0.316100
0.079330 0.041540 -0.333100
-0.271200 0.081240 -0.197100
-0.260000 0.041540 -0.222900
-0.292300 0.041540 -0.178400
-0.271200 0.081240 0.197100
-0.292300 0.041540 0.178400
-0.260000 0.041540 0.222900
0.103600 0.081240 0.318800
0.079330 0.041540 0.333100
0.131600 0.041540 0.316100
0.223100 0.042510 -0.259600
0.260400 0.043540 -0.222000
0.291600 0.043540 -0.179100
0.315900 0.042510 -0.132000
0.197900 0.085050 -0.269500
0.236400 0.088010 -0.235300
0.269600 0.089000 -0.195900
0.296800 0.088010 -0.152100
0.317400 0.085050 -0.104900
0.168500 0.126600 -0.273100
0.207100 0.132100 -0.242200
0.241400 0.134900 -0.206200
0.270700 0.134900 -0.165900
0.294300 0.132100 -0.122100
0.311800 0.126600 -0.075840
-0.177900 0.042510 -0.292400
-0.130600 0.043540 -0.316300
-0.080230 0.043540 -0.332700
-0.027930 0.042510 -0.341200
-0.195100 0.085050 -0.271500
-0.150700 0.088010 -0.297500
-0.103000 0.089000 -0.317000
-0.052940 0.088010 -0.329300
-0.001710 0.085050 -0.334300
-0.207700 0.126600 -0.244600
-0.166300 0.132100 -0.271800
-0.121500 0.134900 -0.293300
-0.074120 0.134900 -0.308700
-0.025210 0.132100 -0.317600
0.024220 0.126600 -0.320000
-0.333100 0.042510 0.078860
-0.341200 0.043540 0.026500
-0.341200 0.043540 -0.026500
-0.333100 0.042510 -0.078860
-0.318500 0.085050 0.101700
-0.329600 0.088010 0.051410
-0.333300 0.089000 0.000000
-0.329600 0.088010 -0.051410
-0.318500 0.085050 -0.101700
-0.296800 0.126600 0.121900
-0.309900 0.132100 0.074180
-0.316500 0.134900 0.024900
-0.316500 0.134900 -0.024900
-0.309900 0.132100 -0.074180
-0.296800 0.126600 -0.121900
